frame.number;frame.time;frame.len;frame.protocols;ip.proto;ip.src;tcp.srcport;udp.srcport;ip.dst;tcp.dstport;udp.dstport
7075;May 20, 2017 17:09:01.423189000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7076;May 20, 2017 17:09:01.423244000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7077;May 20, 2017 17:09:01.423351000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7078;May 20, 2017 17:09:01.424338000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7079;May 20, 2017 17:09:01.424431000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7080;May 20, 2017 17:09:01.424622000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7081;May 20, 2017 17:09:01.425362000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7082;May 20, 2017 17:09:01.425411000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7083;May 20, 2017 17:09:01.425953000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7084;May 20, 2017 17:09:01.426703000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7085;May 20, 2017 17:09:01.426710000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7086;May 20, 2017 17:09:01.426819000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7087;May 20, 2017 17:09:01.426935000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7088;May 20, 2017 17:09:01.427396000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7089;May 20, 2017 17:09:01.428287000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7090;May 20, 2017 17:09:01.428361000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7091;May 20, 2017 17:09:01.428785000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7092;May 20, 2017 17:09:01.429483000 JST;1514;eth:ethertype:ip:tcp:data;6;183.79.249.252;443;;192.168.3.13;61691;
7093;May 20, 2017 17:09:01.429557000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7094;May 20, 2017 17:09:01.429670000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7095;May 20, 2017 17:09:01.430793000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7096;May 20, 2017 17:09:01.430876000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7097;May 20, 2017 17:09:01.430935000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7098;May 20, 2017 17:09:01.431054000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7099;May 20, 2017 17:09:01.431900000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7100;May 20, 2017 17:09:01.431906000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7101;May 20, 2017 17:09:01.432016000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7102;May 20, 2017 17:09:01.432534000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7103;May 20, 2017 17:09:01.432611000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7104;May 20, 2017 17:09:01.433305000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7105;May 20, 2017 17:09:01.433310000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7106;May 20, 2017 17:09:01.433430000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7107;May 20, 2017 17:09:01.433491000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7108;May 20, 2017 17:09:01.434517000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7109;May 20, 2017 17:09:01.435077000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7110;May 20, 2017 17:09:01.435153000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7111;May 20, 2017 17:09:01.435451000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7112;May 20, 2017 17:09:01.436228000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7113;May 20, 2017 17:09:01.436304000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7114;May 20, 2017 17:09:01.436614000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7115;May 20, 2017 17:09:01.436746000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7116;May 20, 2017 17:09:01.437217000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7117;May 20, 2017 17:09:01.437487000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7118;May 20, 2017 17:09:01.437535000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7119;May 20, 2017 17:09:01.438522000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7120;May 20, 2017 17:09:01.438835000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7121;May 20, 2017 17:09:01.438909000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7122;May 20, 2017 17:09:01.439383000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7123;May 20, 2017 17:09:01.439933000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7124;May 20, 2017 17:09:01.439939000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7125;May 20, 2017 17:09:01.440048000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7126;May 20, 2017 17:09:01.440117000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7127;May 20, 2017 17:09:01.441240000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7128;May 20, 2017 17:09:01.441246000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7129;May 20, 2017 17:09:01.441364000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7130;May 20, 2017 17:09:01.441425000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7131;May 20, 2017 17:09:01.441991000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7132;May 20, 2017 17:09:01.442786000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7133;May 20, 2017 17:09:01.442793000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7134;May 20, 2017 17:09:01.442916000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7135;May 20, 2017 17:09:01.443035000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7136;May 20, 2017 17:09:01.443875000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7137;May 20, 2017 17:09:01.444239000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7138;May 20, 2017 17:09:01.444302000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7139;May 20, 2017 17:09:01.444716000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7140;May 20, 2017 17:09:01.445292000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7141;May 20, 2017 17:09:01.445352000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7142;May 20, 2017 17:09:01.445408000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7143;May 20, 2017 17:09:01.445819000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7144;May 20, 2017 17:09:01.446498000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7145;May 20, 2017 17:09:01.446559000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7146;May 20, 2017 17:09:01.446864000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7147;May 20, 2017 17:09:01.447661000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7148;May 20, 2017 17:09:01.447723000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7149;May 20, 2017 17:09:01.448196000 JST;1514;eth:ethertype:ip:tcp:data;6;183.79.249.252;443;;192.168.3.13;61691;
7150;May 20, 2017 17:09:01.448312000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7151;May 20, 2017 17:09:01.448384000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7152;May 20, 2017 17:09:01.449316000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7153;May 20, 2017 17:09:01.449373000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7154;May 20, 2017 17:09:01.449850000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7155;May 20, 2017 17:09:01.450335000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7156;May 20, 2017 17:09:01.450392000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7157;May 20, 2017 17:09:01.450772000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7158;May 20, 2017 17:09:01.451326000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7159;May 20, 2017 17:09:01.452085000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7160;May 20, 2017 17:09:01.452685000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7161;May 20, 2017 17:09:01.453317000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7162;May 20, 2017 17:09:01.453321000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7163;May 20, 2017 17:09:01.454182000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7164;May 20, 2017 17:09:01.454727000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7165;May 20, 2017 17:09:01.454790000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7166;May 20, 2017 17:09:01.455083000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7167;May 20, 2017 17:09:01.455975000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7168;May 20, 2017 17:09:01.455979000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7169;May 20, 2017 17:09:01.456929000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7170;May 20, 2017 17:09:01.457466000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7171;May 20, 2017 17:09:01.457897000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7172;May 20, 2017 17:09:01.458561000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7173;May 20, 2017 17:09:01.459101000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7174;May 20, 2017 17:09:01.459158000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7175;May 20, 2017 17:09:01.459631000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7176;May 20, 2017 17:09:01.460388000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7177;May 20, 2017 17:09:01.460926000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7178;May 20, 2017 17:09:01.461233000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7179;May 20, 2017 17:09:01.461993000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7180;May 20, 2017 17:09:01.462589000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7181;May 20, 2017 17:09:01.462939000 JST;1514;eth:ethertype:ip:tcp:data;6;183.79.249.252;443;;192.168.3.13;61691;
7182;May 20, 2017 17:09:01.463603000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7183;May 20, 2017 17:09:01.463661000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7184;May 20, 2017 17:09:01.464244000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7185;May 20, 2017 17:09:01.464580000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7186;May 20, 2017 17:09:01.465372000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7187;May 20, 2017 17:09:01.465889000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7188;May 20, 2017 17:09:01.466198000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7189;May 20, 2017 17:09:01.466825000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7190;May 20, 2017 17:09:01.467397000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7191;May 20, 2017 17:09:01.467978000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7192;May 20, 2017 17:09:01.468021000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7193;May 20, 2017 17:09:01.471788000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7194;May 20, 2017 17:09:01.471793000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7195;May 20, 2017 17:09:01.471794000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7196;May 20, 2017 17:09:01.471834000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7197;May 20, 2017 17:09:01.472048000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7198;May 20, 2017 17:09:01.472052000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7199;May 20, 2017 17:09:01.472606000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7200;May 20, 2017 17:09:01.472609000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7201;May 20, 2017 17:09:01.472669000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7202;May 20, 2017 17:09:01.473397000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7203;May 20, 2017 17:09:01.473678000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7204;May 20, 2017 17:09:01.474276000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7205;May 20, 2017 17:09:01.474681000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7206;May 20, 2017 17:09:01.475286000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7207;May 20, 2017 17:09:01.475848000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7208;May 20, 2017 17:09:01.476332000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7209;May 20, 2017 17:09:01.479766000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7210;May 20, 2017 17:09:01.479771000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7211;May 20, 2017 17:09:01.479773000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7212;May 20, 2017 17:09:01.479813000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7213;May 20, 2017 17:09:01.479887000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7214;May 20, 2017 17:09:01.480069000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7215;May 20, 2017 17:09:01.481062000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7216;May 20, 2017 17:09:01.481069000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7217;May 20, 2017 17:09:01.481071000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7218;May 20, 2017 17:09:01.481598000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7219;May 20, 2017 17:09:01.481691000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7220;May 20, 2017 17:09:01.481926000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7221;May 20, 2017 17:09:01.482721000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7222;May 20, 2017 17:09:01.483097000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7223;May 20, 2017 17:09:01.483624000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7224;May 20, 2017 17:09:01.484193000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7225;May 20, 2017 17:09:01.484662000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7226;May 20, 2017 17:09:01.485295000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7227;May 20, 2017 17:09:01.485878000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7228;May 20, 2017 17:09:01.485962000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7229;May 20, 2017 17:09:01.486375000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7230;May 20, 2017 17:09:01.487248000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7231;May 20, 2017 17:09:01.487532000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7232;May 20, 2017 17:09:01.488159000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7233;May 20, 2017 17:09:01.488744000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7234;May 20, 2017 17:09:01.489107000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7235;May 20, 2017 17:09:01.489768000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7236;May 20, 2017 17:09:01.490209000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7237;May 20, 2017 17:09:01.490268000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7238;May 20, 2017 17:09:01.490912000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7239;May 20, 2017 17:09:01.492450000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7240;May 20, 2017 17:09:01.493376000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7241;May 20, 2017 17:09:01.493381000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7242;May 20, 2017 17:09:01.493382000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7243;May 20, 2017 17:09:01.493790000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7244;May 20, 2017 17:09:01.494245000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7245;May 20, 2017 17:09:01.494855000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7246;May 20, 2017 17:09:01.494930000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7247;May 20, 2017 17:09:01.495367000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7248;May 20, 2017 17:09:01.495893000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7249;May 20, 2017 17:09:01.496574000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7250;May 20, 2017 17:09:01.496905000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7251;May 20, 2017 17:09:01.497454000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
7252;May 20, 2017 17:09:01.498040000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7253;May 20, 2017 17:09:01.498536000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7254;May 20, 2017 17:09:01.499095000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7255;May 20, 2017 17:09:01.499172000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7256;May 20, 2017 17:09:01.499698000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7257;May 20, 2017 17:09:01.500499000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7258;May 20, 2017 17:09:01.500836000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7259;May 20, 2017 17:09:01.501844000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7260;May 20, 2017 17:09:01.502461000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7261;May 20, 2017 17:09:01.502749000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7262;May 20, 2017 17:09:01.503681000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7263;May 20, 2017 17:09:01.503685000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7264;May 20, 2017 17:09:01.503748000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7265;May 20, 2017 17:09:01.504036000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7266;May 20, 2017 17:09:01.504846000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7267;May 20, 2017 17:09:01.505451000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7268;May 20, 2017 17:09:01.505901000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7269;May 20, 2017 17:09:01.506477000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7270;May 20, 2017 17:09:01.506944000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7271;May 20, 2017 17:09:01.507391000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7272;May 20, 2017 17:09:01.508123000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7273;May 20, 2017 17:09:01.508181000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
7274;May 20, 2017 17:09:01.508767000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7275;May 20, 2017 17:09:01.509291000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
7276;May 20, 2017 17:09:01.509900000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
